"id","DomainName","CurrentStatus","RDAPStatusCode","updatedAt"
15208,"apf",0,0,"2000-01-01 00:00:00"
15209,"apg",0,0,"2000-01-01 00:00:00"
15210,"aph",0,0,"2000-01-01 00:00:00"
15211,"api",0,0,"2000-01-01 00:00:00"
15212,"apj",0,0,"2000-01-01 00:00:00"
15213,"apk",0,0,"2000-01-01 00:00:00"
15214,"apl",0,0,"2000-01-01 00:00:00"
15215,"apm",0,0,"2000-01-01 00:00:00"
15216,"apn",0,0,"2000-01-01 00:00:00"
15217,"apo",0,0,"2000-01-01 00:00:00"
15218,"app",0,0,"2000-01-01 00:00:00"
15219,"apq",0,0,"2000-01-01 00:00:00"
15220,"apr",0,0,"2000-01-01 00:00:00"
15221,"aps",0,0,"2000-01-01 00:00:00"
15222,"apt",0,0,"2000-01-01 00:00:00"
15223,"apu",0,0,"2000-01-01 00:00:00"
15224,"apv",0,0,"2000-01-01 00:00:00"
15225,"apw",0,0,"2000-01-01 00:00:00"
15226,"apx",0,0,"2000-01-01 00:00:00"
15227,"apy",0,0,"2000-01-01 00:00:00"
15228,"apz",0,0,"2000-01-01 00:00:00"
15229,"aq0",0,0,"2000-01-01 00:00:00"
15230,"aq1",0,0,"2000-01-01 00:00:00"
15231,"aq2",0,0,"2000-01-01 00:00:00"
15232,"aq3",0,0,"2000-01-01 00:00:00"
15233,"aq4",0,0,"2000-01-01 00:00:00"
15234,"aq5",0,0,"2000-01-01 00:00:00"
15235,"aq6",0,0,"2000-01-01 00:00:00"
15236,"aq7",0,0,"2000-01-01 00:00:00"
15237,"aq8",0,0,"2000-01-01 00:00:00"
15238,"aq9",0,0,"2000-01-01 00:00:00"
15239,"aqa",0,0,"2000-01-01 00:00:00"
15240,"aqb",0,0,"2000-01-01 00:00:00"
15241,"aqc",0,0,"2000-01-01 00:00:00"
15242,"aqd",0,0,"2000-01-01 00:00:00"
15243,"aqe",0,0,"2000-01-01 00:00:00"
15244,"aqf",0,0,"2000-01-01 00:00:00"
15245,"aqg",0,0,"2000-01-01 00:00:00"
15246,"aqh",0,0,"2000-01-01 00:00:00"
15247,"aqi",0,0,"2000-01-01 00:00:00"
15248,"aqj",0,0,"2000-01-01 00:00:00"
15249,"aqk",0,0,"2000-01-01 00:00:00"
15250,"aql",0,0,"2000-01-01 00:00:00"
15251,"aqm",0,0,"2000-01-01 00:00:00"
15252,"aqn",0,0,"2000-01-01 00:00:00"
15253,"aqo",0,0,"2000-01-01 00:00:00"
15254,"aqp",0,0,"2000-01-01 00:00:00"
15255,"aqq",0,0,"2000-01-01 00:00:00"
15256,"aqr",0,0,"2000-01-01 00:00:00"
15257,"aqs",0,0,"2000-01-01 00:00:00"
15258,"aqt",0,0,"2000-01-01 00:00:00"
15259,"aqu",0,0,"2000-01-01 00:00:00"
15260,"aqv",0,0,"2000-01-01 00:00:00"
15261,"aqw",0,0,"2000-01-01 00:00:00"
15262,"aqx",0,0,"2000-01-01 00:00:00"
15263,"aqy",0,0,"2000-01-01 00:00:00"
15264,"aqz",0,0,"2000-01-01 00:00:00"
15265,"ar0",0,0,"2000-01-01 00:00:00"
15266,"ar1",0,0,"2000-01-01 00:00:00"
15267,"ar2",0,0,"2000-01-01 00:00:00"
15268,"ar3",0,0,"2000-01-01 00:00:00"
15269,"ar4",0,0,"2000-01-01 00:00:00"
15270,"ar5",0,0,"2000-01-01 00:00:00"
15271,"ar6",0,0,"2000-01-01 00:00:00"
15272,"ar7",0,0,"2000-01-01 00:00:00"
15273,"ar8",0,0,"2000-01-01 00:00:00"
15274,"ar9",0,0,"2000-01-01 00:00:00"
15275,"ara",0,0,"2000-01-01 00:00:00"
15276,"arb",0,0,"2000-01-01 00:00:00"
15277,"arc",0,0,"2000-01-01 00:00:00"
15278,"ard",0,0,"2000-01-01 00:00:00"
15279,"are",0,0,"2000-01-01 00:00:00"
15280,"arf",0,0,"2000-01-01 00:00:00"
15281,"arg",0,0,"2000-01-01 00:00:00"
15282,"arh",0,0,"2000-01-01 00:00:00"
15283,"ari",0,0,"2000-01-01 00:00:00"
15284,"arj",0,0,"2000-01-01 00:00:00"
15285,"ark",0,0,"2000-01-01 00:00:00"
15286,"arl",0,0,"2000-01-01 00:00:00"
15287,"arm",0,0,"2000-01-01 00:00:00"
15288,"arn",0,0,"2000-01-01 00:00:00"
15289,"aro",0,0,"2000-01-01 00:00:00"
15290,"arp",0,0,"2000-01-01 00:00:00"
15291,"arq",0,0,"2000-01-01 00:00:00"
15292,"arr",0,0,"2000-01-01 00:00:00"
15293,"ars",0,0,"2000-01-01 00:00:00"
15294,"art",0,0,"2000-01-01 00:00:00"
15295,"aru",0,0,"2000-01-01 00:00:00"
15296,"arv",0,0,"2000-01-01 00:00:00"
15297,"arw",0,0,"2000-01-01 00:00:00"
15298,"arx",0,0,"2000-01-01 00:00:00"
15299,"ary",0,0,"2000-01-01 00:00:00"
15300,"arz",0,0,"2000-01-01 00:00:00"
15301,"as0",0,0,"2000-01-01 00:00:00"
15302,"as1",0,0,"2000-01-01 00:00:00"
15303,"as2",0,0,"2000-01-01 00:00:00"
15304,"as3",0,0,"2000-01-01 00:00:00"
15305,"as4",0,0,"2000-01-01 00:00:00"
15306,"as5",0,0,"2000-01-01 00:00:00"
15307,"as6",0,0,"2000-01-01 00:00:00"
15308,"as7",0,0,"2000-01-01 00:00:00"
15309,"as8",0,0,"2000-01-01 00:00:00"
15310,"as9",0,0,"2000-01-01 00:00:00"
15311,"asa",0,0,"2000-01-01 00:00:00"
15312,"asb",0,0,"2000-01-01 00:00:00"
15313,"asc",0,0,"2000-01-01 00:00:00"
15314,"asd",0,0,"2000-01-01 00:00:00"
15315,"ase",0,0,"2000-01-01 00:00:00"
15316,"asf",0,0,"2000-01-01 00:00:00"
15317,"asg",0,0,"2000-01-01 00:00:00"
15318,"ash",0,0,"2000-01-01 00:00:00"
15319,"asi",0,0,"2000-01-01 00:00:00"
15320,"asj",0,0,"2000-01-01 00:00:00"
15321,"ask",0,0,"2000-01-01 00:00:00"
15322,"asl",0,0,"2000-01-01 00:00:00"
15323,"asm",0,0,"2000-01-01 00:00:00"
15324,"asn",0,0,"2000-01-01 00:00:00"
15325,"aso",0,0,"2000-01-01 00:00:00"
15326,"asp",0,0,"2000-01-01 00:00:00"
15327,"asq",0,0,"2000-01-01 00:00:00"
15328,"asr",0,0,"2000-01-01 00:00:00"
15329,"ass",0,0,"2000-01-01 00:00:00"
15330,"ast",0,0,"2000-01-01 00:00:00"
15331,"asu",0,0,"2000-01-01 00:00:00"
15332,"asv",0,0,"2000-01-01 00:00:00"
15333,"asw",0,0,"2000-01-01 00:00:00"
15334,"asx",0,0,"2000-01-01 00:00:00"
15335,"asy",0,0,"2000-01-01 00:00:00"
15336,"asz",0,0,"2000-01-01 00:00:00"
15337,"at0",0,0,"2000-01-01 00:00:00"
15338,"at1",0,0,"2000-01-01 00:00:00"
15339,"at2",0,0,"2000-01-01 00:00:00"
15340,"at3",0,0,"2000-01-01 00:00:00"
15341,"at4",0,0,"2000-01-01 00:00:00"
15342,"at5",0,0,"2000-01-01 00:00:00"
15343,"at6",0,0,"2000-01-01 00:00:00"
15344,"at7",0,0,"2000-01-01 00:00:00"
15345,"at8",0,0,"2000-01-01 00:00:00"
15346,"at9",0,0,"2000-01-01 00:00:00"
15347,"ata",0,0,"2000-01-01 00:00:00"
15348,"atb",0,0,"2000-01-01 00:00:00"
15349,"atc",0,0,"2000-01-01 00:00:00"
15350,"atd",0,0,"2000-01-01 00:00:00"
15351,"ate",0,0,"2000-01-01 00:00:00"
15352,"atf",0,0,"2000-01-01 00:00:00"
15353,"atg",0,0,"2000-01-01 00:00:00"
15354,"ath",0,0,"2000-01-01 00:00:00"
15355,"ati",0,0,"2000-01-01 00:00:00"
15356,"atj",0,0,"2000-01-01 00:00:00"
15357,"atk",0,0,"2000-01-01 00:00:00"
15358,"atl",0,0,"2000-01-01 00:00:00"
15359,"atm",0,0,"2000-01-01 00:00:00"
15360,"atn",0,0,"2000-01-01 00:00:00"
15361,"ato",0,0,"2000-01-01 00:00:00"
15362,"atp",0,0,"2000-01-01 00:00:00"
15363,"atq",0,0,"2000-01-01 00:00:00"
15364,"atr",0,0,"2000-01-01 00:00:00"
15365,"ats",0,0,"2000-01-01 00:00:00"
15366,"att",0,0,"2000-01-01 00:00:00"
15367,"atu",0,0,"2000-01-01 00:00:00"
15368,"atv",0,0,"2000-01-01 00:00:00"
15369,"atw",0,0,"2000-01-01 00:00:00"
15370,"atx",0,0,"2000-01-01 00:00:00"
15371,"aty",0,0,"2000-01-01 00:00:00"
15372,"atz",0,0,"2000-01-01 00:00:00"
15373,"au0",0,0,"2000-01-01 00:00:00"
15374,"au1",0,0,"2000-01-01 00:00:00"
15375,"au2",0,0,"2000-01-01 00:00:00"
15376,"au3",0,0,"2000-01-01 00:00:00"
15377,"au4",0,0,"2000-01-01 00:00:00"
15378,"au5",0,0,"2000-01-01 00:00:00"
15379,"au6",0,0,"2000-01-01 00:00:00"
15380,"au7",0,0,"2000-01-01 00:00:00"
15381,"au8",0,0,"2000-01-01 00:00:00"
15382,"au9",0,0,"2000-01-01 00:00:00"
15383,"aua",0,0,"2000-01-01 00:00:00"
15384,"aub",0,0,"2000-01-01 00:00:00"
15385,"auc",0,0,"2000-01-01 00:00:00"
15386,"aud",0,0,"2000-01-01 00:00:00"
15387,"aue",0,0,"2000-01-01 00:00:00"
15388,"auf",0,0,"2000-01-01 00:00:00"
15389,"aug",0,0,"2000-01-01 00:00:00"
15390,"auh",0,0,"2000-01-01 00:00:00"
15391,"aui",0,0,"2000-01-01 00:00:00"
15392,"auj",0,0,"2000-01-01 00:00:00"
15393,"auk",0,0,"2000-01-01 00:00:00"
15394,"aul",0,0,"2000-01-01 00:00:00"
15395,"aum",0,0,"2000-01-01 00:00:00"
15396,"aun",0,0,"2000-01-01 00:00:00"
15397,"auo",0,0,"2000-01-01 00:00:00"
15398,"aup",0,0,"2000-01-01 00:00:00"
15399,"auq",0,0,"2000-01-01 00:00:00"
15400,"aur",0,0,"2000-01-01 00:00:00"
15401,"aus",0,0,"2000-01-01 00:00:00"
15402,"aut",0,0,"2000-01-01 00:00:00"
15403,"auu",0,0,"2000-01-01 00:00:00"
15404,"auv",0,0,"2000-01-01 00:00:00"
15405,"auw",0,0,"2000-01-01 00:00:00"
15406,"aux",0,0,"2000-01-01 00:00:00"
15407,"auy",0,0,"2000-01-01 00:00:00"
15408,"auz",0,0,"2000-01-01 00:00:00"
15409,"av0",0,0,"2000-01-01 00:00:00"
15410,"av1",0,0,"2000-01-01 00:00:00"
15411,"av2",0,0,"2000-01-01 00:00:00"
15412,"av3",0,0,"2000-01-01 00:00:00"
15413,"av4",0,0,"2000-01-01 00:00:00"
15414,"av5",0,0,"2000-01-01 00:00:00"
15415,"av6",0,0,"2000-01-01 00:00:00"
15416,"av7",0,0,"2000-01-01 00:00:00"
15417,"av8",0,0,"2000-01-01 00:00:00"
15418,"av9",0,0,"2000-01-01 00:00:00"
15419,"ava",0,0,"2000-01-01 00:00:00"
15420,"avb",0,0,"2000-01-01 00:00:00"
15421,"avc",0,0,"2000-01-01 00:00:00"
15422,"avd",0,0,"2000-01-01 00:00:00"
15423,"ave",0,0,"2000-01-01 00:00:00"
15424,"avf",0,0,"2000-01-01 00:00:00"
15425,"avg",0,0,"2000-01-01 00:00:00"
15426,"avh",0,0,"2000-01-01 00:00:00"
15427,"avi",0,0,"2000-01-01 00:00:00"
15428,"avj",0,0,"2000-01-01 00:00:00"
15429,"avk",0,0,"2000-01-01 00:00:00"
15430,"avl",0,0,"2000-01-01 00:00:00"
15431,"avm",0,0,"2000-01-01 00:00:00"
15432,"avn",0,0,"2000-01-01 00:00:00"
15433,"avo",0,0,"2000-01-01 00:00:00"
15434,"avp",0,0,"2000-01-01 00:00:00"
15435,"avq",0,0,"2000-01-01 00:00:00"
15436,"avr",0,0,"2000-01-01 00:00:00"
15437,"avs",0,0,"2000-01-01 00:00:00"
15438,"avt",0,0,"2000-01-01 00:00:00"
15439,"avu",0,0,"2000-01-01 00:00:00"
15440,"avv",0,0,"2000-01-01 00:00:00"
15441,"avw",0,0,"2000-01-01 00:00:00"
15442,"avx",0,0,"2000-01-01 00:00:00"
15443,"avy",0,0,"2000-01-01 00:00:00"
15444,"avz",0,0,"2000-01-01 00:00:00"
15445,"aw0",0,0,"2000-01-01 00:00:00"
15446,"aw1",0,0,"2000-01-01 00:00:00"
15447,"aw2",0,0,"2000-01-01 00:00:00"
15448,"aw3",0,0,"2000-01-01 00:00:00"
15449,"aw4",0,0,"2000-01-01 00:00:00"
15450,"aw5",0,0,"2000-01-01 00:00:00"
15451,"aw6",0,0,"2000-01-01 00:00:00"
15452,"aw7",0,0,"2000-01-01 00:00:00"
15453,"aw8",0,0,"2000-01-01 00:00:00"
15454,"aw9",0,0,"2000-01-01 00:00:00"
15455,"awa",0,0,"2000-01-01 00:00:00"
15456,"awb",0,0,"2000-01-01 00:00:00"
15457,"awc",0,0,"2000-01-01 00:00:00"
15458,"awd",0,0,"2000-01-01 00:00:00"
15459,"awe",0,0,"2000-01-01 00:00:00"
15460,"awf",0,0,"2000-01-01 00:00:00"
15461,"awg",0,0,"2000-01-01 00:00:00"
15462,"awh",0,0,"2000-01-01 00:00:00"
15463,"awi",0,0,"2000-01-01 00:00:00"
15464,"awj",0,0,"2000-01-01 00:00:00"
15465,"awk",0,0,"2000-01-01 00:00:00"
15466,"awl",0,0,"2000-01-01 00:00:00"
15467,"awm",0,0,"2000-01-01 00:00:00"
15468,"awn",0,0,"2000-01-01 00:00:00"
15469,"awo",0,0,"2000-01-01 00:00:00"
15470,"awp",0,0,"2000-01-01 00:00:00"
15471,"awq",0,0,"2000-01-01 00:00:00"
15472,"awr",0,0,"2000-01-01 00:00:00"
15473,"aws",0,0,"2000-01-01 00:00:00"
15474,"awt",0,0,"2000-01-01 00:00:00"
15475,"awu",0,0,"2000-01-01 00:00:00"
15476,"awv",0,0,"2000-01-01 00:00:00"
15477,"aww",0,0,"2000-01-01 00:00:00"
15478,"awx",0,0,"2000-01-01 00:00:00"
15479,"awy",0,0,"2000-01-01 00:00:00"
15480,"awz",0,0,"2000-01-01 00:00:00"
15481,"ax0",0,0,"2000-01-01 00:00:00"
15482,"ax1",0,0,"2000-01-01 00:00:00"
15483,"ax2",0,0,"2000-01-01 00:00:00"
15484,"ax3",0,0,"2000-01-01 00:00:00"
15485,"ax4",0,0,"2000-01-01 00:00:00"
15486,"ax5",0,0,"2000-01-01 00:00:00"
15487,"ax6",0,0,"2000-01-01 00:00:00"
15488,"ax7",0,0,"2000-01-01 00:00:00"
15489,"ax8",0,0,"2000-01-01 00:00:00"
15490,"ax9",0,0,"2000-01-01 00:00:00"
15491,"axa",0,0,"2000-01-01 00:00:00"
15492,"axb",0,0,"2000-01-01 00:00:00"
15493,"axc",0,0,"2000-01-01 00:00:00"
15494,"axd",0,0,"2000-01-01 00:00:00"
15495,"axe",0,0,"2000-01-01 00:00:00"
15496,"axf",0,0,"2000-01-01 00:00:00"
15497,"axg",0,0,"2000-01-01 00:00:00"
15498,"axh",0,0,"2000-01-01 00:00:00"
15499,"axi",0,0,"2000-01-01 00:00:00"
15500,"axj",0,0,"2000-01-01 00:00:00"
15501,"axk",0,0,"2000-01-01 00:00:00"
15502,"axl",0,0,"2000-01-01 00:00:00"
15503,"axm",0,0,"2000-01-01 00:00:00"
15504,"axn",0,0,"2000-01-01 00:00:00"
15505,"axo",0,0,"2000-01-01 00:00:00"
15506,"axp",0,0,"2000-01-01 00:00:00"
15507,"axq",0,0,"2000-01-01 00:00:00"
15508,"axr",0,0,"2000-01-01 00:00:00"
15509,"axs",0,0,"2000-01-01 00:00:00"
15510,"axt",0,0,"2000-01-01 00:00:00"
15511,"axu",0,0,"2000-01-01 00:00:00"
15512,"axv",0,0,"2000-01-01 00:00:00"
15513,"axw",0,0,"2000-01-01 00:00:00"
15514,"axx",0,0,"2000-01-01 00:00:00"
15515,"axy",0,0,"2000-01-01 00:00:00"
15516,"axz",0,0,"2000-01-01 00:00:00"
15517,"ay0",0,0,"2000-01-01 00:00:00"
15518,"ay1",0,0,"2000-01-01 00:00:00"
15519,"ay2",0,0,"2000-01-01 00:00:00"
15520,"ay3",0,0,"2000-01-01 00:00:00"
15521,"ay4",0,0,"2000-01-01 00:00:00"
15522,"ay5",0,0,"2000-01-01 00:00:00"
15523,"ay6",0,0,"2000-01-01 00:00:00"
15524,"ay7",0,0,"2000-01-01 00:00:00"
15525,"ay8",0,0,"2000-01-01 00:00:00"
15526,"ay9",0,0,"2000-01-01 00:00:00"
15527,"aya",0,0,"2000-01-01 00:00:00"
15528,"ayb",0,0,"2000-01-01 00:00:00"
15529,"ayc",0,0,"2000-01-01 00:00:00"
15530,"ayd",0,0,"2000-01-01 00:00:00"
15531,"aye",0,0,"2000-01-01 00:00:00"
15532,"ayf",0,0,"2000-01-01 00:00:00"
15533,"ayg",0,0,"2000-01-01 00:00:00"
15534,"ayh",0,0,"2000-01-01 00:00:00"
15535,"ayi",0,0,"2000-01-01 00:00:00"
15536,"ayj",0,0,"2000-01-01 00:00:00"
15537,"ayk",0,0,"2000-01-01 00:00:00"
15538,"ayl",0,0,"2000-01-01 00:00:00"
15539,"aym",0,0,"2000-01-01 00:00:00"
15540,"ayn",0,0,"2000-01-01 00:00:00"
15541,"ayo",0,0,"2000-01-01 00:00:00"
15542,"ayp",0,0,"2000-01-01 00:00:00"
15543,"ayq",0,0,"2000-01-01 00:00:00"
15544,"ayr",0,0,"2000-01-01 00:00:00"
15545,"ays",0,0,"2000-01-01 00:00:00"
15546,"ayt",0,0,"2000-01-01 00:00:00"
15547,"ayu",0,0,"2000-01-01 00:00:00"
15548,"ayv",0,0,"2000-01-01 00:00:00"
15549,"ayw",0,0,"2000-01-01 00:00:00"
15550,"ayx",0,0,"2000-01-01 00:00:00"
15551,"ayy",0,0,"2000-01-01 00:00:00"
15552,"ayz",0,0,"2000-01-01 00:00:00"
15553,"az0",0,0,"2000-01-01 00:00:00"
15554,"az1",0,0,"2000-01-01 00:00:00"
15555,"az2",0,0,"2000-01-01 00:00:00"
15556,"az3",0,0,"2000-01-01 00:00:00"
15557,"az4",0,0,"2000-01-01 00:00:00"
15558,"az5",0,0,"2000-01-01 00:00:00"
15559,"az6",0,0,"2000-01-01 00:00:00"
15560,"az7",0,0,"2000-01-01 00:00:00"
15561,"az8",0,0,"2000-01-01 00:00:00"
15562,"az9",0,0,"2000-01-01 00:00:00"
15563,"aza",0,0,"2000-01-01 00:00:00"
15564,"azb",0,0,"2000-01-01 00:00:00"
15565,"azc",0,0,"2000-01-01 00:00:00"
15566,"azd",0,0,"2000-01-01 00:00:00"
15567,"aze",0,0,"2000-01-01 00:00:00"
15568,"azf",0,0,"2000-01-01 00:00:00"
15569,"azg",0,0,"2000-01-01 00:00:00"
15570,"azh",0,0,"2000-01-01 00:00:00"
15571,"azi",0,0,"2000-01-01 00:00:00"
15572,"azj",0,0,"2000-01-01 00:00:00"
15573,"azk",0,0,"2000-01-01 00:00:00"
15574,"azl",0,0,"2000-01-01 00:00:00"
15575,"azm",0,0,"2000-01-01 00:00:00"
15576,"azn",0,0,"2000-01-01 00:00:00"
15577,"azo",0,0,"2000-01-01 00:00:00"
15578,"azp",0,0,"2000-01-01 00:00:00"
15579,"azq",0,0,"2000-01-01 00:00:00"
15580,"azr",0,0,"2000-01-01 00:00:00"
15581,"azs",0,0,"2000-01-01 00:00:00"
15582,"azt",0,0,"2000-01-01 00:00:00"
15583,"azu",0,0,"2000-01-01 00:00:00"
15584,"azv",0,0,"2000-01-01 00:00:00"
15585,"azw",0,0,"2000-01-01 00:00:00"
15586,"azx",0,0,"2000-01-01 00:00:00"
15587,"azy",0,0,"2000-01-01 00:00:00"
15588,"azz",0,0,"2000-01-01 00:00:00"
15589,"b00",0,0,"2000-01-01 00:00:00"
15590,"b01",0,0,"2000-01-01 00:00:00"
15591,"b02",0,0,"2000-01-01 00:00:00"
15592,"b03",0,0,"2000-01-01 00:00:00"
15593,"b04",0,0,"2000-01-01 00:00:00"
15594,"b05",0,0,"2000-01-01 00:00:00"
15595,"b06",0,0,"2000-01-01 00:00:00"
15596,"b07",0,0,"2000-01-01 00:00:00"
15597,"b08",0,0,"2000-01-01 00:00:00"
15598,"b09",0,0,"2000-01-01 00:00:00"
15599,"b0a",0,0,"2000-01-01 00:00:00"
15600,"b0b",0,0,"2000-01-01 00:00:00"
15601,"b0c",0,0,"2000-01-01 00:00:00"
15602,"b0d",0,0,"2000-01-01 00:00:00"
15603,"b0e",0,0,"2000-01-01 00:00:00"
15604,"b0f",0,0,"2000-01-01 00:00:00"
15605,"b0g",0,0,"2000-01-01 00:00:00"
15606,"b0h",0,0,"2000-01-01 00:00:00"
15607,"b0i",0,0,"2000-01-01 00:00:00"
15608,"b0j",0,0,"2000-01-01 00:00:00"
15609,"b0k",0,0,"2000-01-01 00:00:00"
15610,"b0l",0,0,"2000-01-01 00:00:00"
15611,"b0m",0,0,"2000-01-01 00:00:00"
15612,"b0n",0,0,"2000-01-01 00:00:00"
15613,"b0o",0,0,"2000-01-01 00:00:00"
15614,"b0p",0,0,"2000-01-01 00:00:00"
15615,"b0q",0,0,"2000-01-01 00:00:00"
15616,"b0r",0,0,"2000-01-01 00:00:00"
15617,"b0s",0,0,"2000-01-01 00:00:00"
15618,"b0t",0,0,"2000-01-01 00:00:00"
15619,"b0u",0,0,"2000-01-01 00:00:00"
15620,"b0v",0,0,"2000-01-01 00:00:00"
15621,"b0w",0,0,"2000-01-01 00:00:00"
15622,"b0x",0,0,"2000-01-01 00:00:00"
15623,"b0y",0,0,"2000-01-01 00:00:00"
15624,"b0z",0,0,"2000-01-01 00:00:00"
15625,"b10",0,0,"2000-01-01 00:00:00"
15626,"b11",0,0,"2000-01-01 00:00:00"
15627,"b12",0,0,"2000-01-01 00:00:00"
15628,"b13",0,0,"2000-01-01 00:00:00"
15629,"b14",0,0,"2000-01-01 00:00:00"
15630,"b15",0,0,"2000-01-01 00:00:00"
15631,"b16",0,0,"2000-01-01 00:00:00"
15632,"b17",0,0,"2000-01-01 00:00:00"
15633,"b18",0,0,"2000-01-01 00:00:00"
15634,"b19",0,0,"2000-01-01 00:00:00"
15635,"b1a",0,0,"2000-01-01 00:00:00"
15636,"b1b",0,0,"2000-01-01 00:00:00"
15637,"b1c",0,0,"2000-01-01 00:00:00"
15638,"b1d",0,0,"2000-01-01 00:00:00"
15639,"b1e",0,0,"2000-01-01 00:00:00"
15640,"b1f",0,0,"2000-01-01 00:00:00"
15641,"b1g",0,0,"2000-01-01 00:00:00"
15642,"b1h",0,0,"2000-01-01 00:00:00"
15643,"b1i",0,0,"2000-01-01 00:00:00"
15644,"b1j",0,0,"2000-01-01 00:00:00"
15645,"b1k",0,0,"2000-01-01 00:00:00"
15646,"b1l",0,0,"2000-01-01 00:00:00"
15647,"b1m",0,0,"2000-01-01 00:00:00"
15648,"b1n",0,0,"2000-01-01 00:00:00"
15649,"b1o",0,0,"2000-01-01 00:00:00"
15650,"b1p",0,0,"2000-01-01 00:00:00"
15651,"b1q",0,0,"2000-01-01 00:00:00"
15652,"b1r",0,0,"2000-01-01 00:00:00"
15653,"b1s",0,0,"2000-01-01 00:00:00"
15654,"b1t",0,0,"2000-01-01 00:00:00"
15655,"b1u",0,0,"2000-01-01 00:00:00"
15656,"b1v",0,0,"2000-01-01 00:00:00"
15657,"b1w",0,0,"2000-01-01 00:00:00"
15658,"b1x",0,0,"2000-01-01 00:00:00"
15659,"b1y",0,0,"2000-01-01 00:00:00"
15660,"b1z",0,0,"2000-01-01 00:00:00"
15661,"b20",0,0,"2000-01-01 00:00:00"
15662,"b21",0,0,"2000-01-01 00:00:00"
15663,"b22",0,0,"2000-01-01 00:00:00"
15664,"b23",0,0,"2000-01-01 00:00:00"
15665,"b24",0,0,"2000-01-01 00:00:00"
15666,"b25",0,0,"2000-01-01 00:00:00"
15667,"b26",0,0,"2000-01-01 00:00:00"
15668,"b27",0,0,"2000-01-01 00:00:00"
15669,"b28",0,0,"2000-01-01 00:00:00"
15670,"b29",0,0,"2000-01-01 00:00:00"
15671,"b2a",0,0,"2000-01-01 00:00:00"
15672,"b2b",0,0,"2000-01-01 00:00:00"
15673,"b2c",0,0,"2000-01-01 00:00:00"
15674,"b2d",0,0,"2000-01-01 00:00:00"
15675,"b2e",0,0,"2000-01-01 00:00:00"
15676,"b2f",0,0,"2000-01-01 00:00:00"
15677,"b2g",0,0,"2000-01-01 00:00:00"
15678,"b2h",0,0,"2000-01-01 00:00:00"
15679,"b2i",0,0,"2000-01-01 00:00:00"
15680,"b2j",0,0,"2000-01-01 00:00:00"
15681,"b2k",0,0,"2000-01-01 00:00:00"
15682,"b2l",0,0,"2000-01-01 00:00:00"
15683,"b2m",0,0,"2000-01-01 00:00:00"
15684,"b2n",0,0,"2000-01-01 00:00:00"
15685,"b2o",0,0,"2000-01-01 00:00:00"
15686,"b2p",0,0,"2000-01-01 00:00:00"
15687,"b2q",0,0,"2000-01-01 00:00:00"
15688,"b2r",0,0,"2000-01-01 00:00:00"
15689,"b2s",0,0,"2000-01-01 00:00:00"
15690,"b2t",0,0,"2000-01-01 00:00:00"
15691,"b2u",0,0,"2000-01-01 00:00:00"
15692,"b2v",0,0,"2000-01-01 00:00:00"
15693,"b2w",0,0,"2000-01-01 00:00:00"
15694,"b2x",0,0,"2000-01-01 00:00:00"
15695,"b2y",0,0,"2000-01-01 00:00:00"
15696,"b2z",0,0,"2000-01-01 00:00:00"
15697,"b30",0,0,"2000-01-01 00:00:00"
15698,"b31",0,0,"2000-01-01 00:00:00"
15699,"b32",0,0,"2000-01-01 00:00:00"
15700,"b33",0,0,"2000-01-01 00:00:00"
15701,"b34",0,0,"2000-01-01 00:00:00"
15702,"b35",0,0,"2000-01-01 00:00:00"
15703,"b36",0,0,"2000-01-01 00:00:00"
15704,"b37",0,0,"2000-01-01 00:00:00"
15705,"b38",0,0,"2000-01-01 00:00:00"
15706,"b39",0,0,"2000-01-01 00:00:00"
15707,"b3a",0,0,"2000-01-01 00:00:00"
15708,"b3b",0,0,"2000-01-01 00:00:00"
15709,"b3c",0,0,"2000-01-01 00:00:00"
15710,"b3d",0,0,"2000-01-01 00:00:00"
15711,"b3e",0,0,"2000-01-01 00:00:00"
15712,"b3f",0,0,"2000-01-01 00:00:00"
15713,"b3g",0,0,"2000-01-01 00:00:00"
15714,"b3h",0,0,"2000-01-01 00:00:00"
15715,"b3i",0,0,"2000-01-01 00:00:00"
15716,"b3j",0,0,"2000-01-01 00:00:00"
15717,"b3k",0,0,"2000-01-01 00:00:00"
15718,"b3l",0,0,"2000-01-01 00:00:00"
15719,"b3m",0,0,"2000-01-01 00:00:00"
15720,"b3n",0,0,"2000-01-01 00:00:00"
15721,"b3o",0,0,"2000-01-01 00:00:00"
15722,"b3p",0,0,"2000-01-01 00:00:00"
15723,"b3q",0,0,"2000-01-01 00:00:00"
15724,"b3r",0,0,"2000-01-01 00:00:00"
15725,"b3s",0,0,"2000-01-01 00:00:00"
15726,"b3t",0,0,"2000-01-01 00:00:00"
15727,"b3u",0,0,"2000-01-01 00:00:00"
15728,"b3v",0,0,"2000-01-01 00:00:00"
15729,"b3w",0,0,"2000-01-01 00:00:00"
15730,"b3x",0,0,"2000-01-01 00:00:00"
15731,"b3y",0,0,"2000-01-01 00:00:00"
15732,"b3z",0,0,"2000-01-01 00:00:00"
15733,"b40",0,0,"2000-01-01 00:00:00"
15734,"b41",0,0,"2000-01-01 00:00:00"
15735,"b42",0,0,"2000-01-01 00:00:00"
15736,"b43",0,0,"2000-01-01 00:00:00"
