"id","updatedAt","DomainName","CurrentStatus","RDAPStatusCode"
2314,"2025-11-09 22:45:47+00","a1j",1,404
2315,"2025-11-09 23:00:42+00","a1k",2,200
2316,"2025-11-09 23:00:43+00","a1l",1,404
2317,"2025-11-09 23:00:44+00","a1m",2,200
2318,"2025-11-09 23:00:44+00","a1n",1,404
2319,"2025-11-09 23:00:45+00","a1o",1,404
2320,"2025-11-09 23:45:42+00","a1p",1,404
2321,"2025-11-10 00:00:43+00","a1q",1,404
2322,"2025-11-10 00:00:43+00","a1r",1,404
2323,"2025-11-10 00:45:42+00","a1s",2,200
2324,"2025-11-10 01:00:42+00","a1t",1,404
2325,"2025-11-10 01:00:42+00","a1u",1,404
2326,"2025-11-10 01:00:43+00","a1v",2,200
2327,"2025-11-10 01:00:44+00","a1w",2,200
2328,"2025-11-10 01:00:44+00","a1x",2,200
2329,"2025-11-10 01:45:42+00","a1y",1,404
2330,"2025-11-10 01:45:43+00","a1z",2,200
2331,"2025-11-10 01:45:43+00","a10",2,200
2332,"2025-11-10 01:45:44+00","a11",2,200
2333,"2025-11-10 02:00:42+00","a12",2,200
2334,"2025-11-10 02:00:42+00","a13",1,404
2335,"2025-11-10 02:00:43+00","a14",1,404
2336,"2025-11-10 02:00:44+00","a15",1,404
2337,"2025-11-10 02:00:44+00","a16",1,404
2338,"2025-11-10 02:45:42+00","a17",1,404
2339,"2025-11-10 02:45:42+00","a18",2,200
2340,"2025-11-10 02:45:43+00","a19",1,404
2341,"2025-11-10 03:00:42+00","a2a",2,200
2342,"2025-11-10 03:00:43+00","a2b",2,200
2343,"2025-11-10 03:00:43+00","a2c",2,200
2344,"2025-11-10 03:00:44+00","a2d",2,200
2345,"2025-11-10 03:00:45+00","a2e",2,200
2346,"2025-11-10 04:45:42+00","a2f",2,200
2347,"2025-11-10 04:45:43+00","a2g",2,200
2348,"2025-11-10 05:45:42+00","a2h",2,200
2349,"2025-11-10 06:00:42+00","a2i",2,200
2350,"2025-11-10 06:00:43+00","a2j",1,404
2351,"2025-11-10 07:00:52+00","a2k",2,200
2352,"2025-11-10 07:45:51+00","a2l",2,200
2353,"2025-11-10 07:45:52+00","a2m",2,200
2354,"2025-11-10 08:00:51+00","a2n",2,200
2355,"2025-11-10 08:45:51+00","a2o",2,200
2356,"2025-11-10 08:45:52+00","a2p",2,200
2357,"2025-11-10 09:00:51+00","a2q",1,404
2358,"2025-11-10 09:45:52+00","a2r",1,404
2359,"2025-11-10 09:45:53+00","a2s",2,200
2360,"2025-11-10 09:45:54+00","a2t",2,200
2361,"2025-11-10 09:45:55+00","a2u",2,200
2362,"2025-11-10 11:00:52+00","a2v",2,200
2363,"2025-11-10 11:00:52+00","a2w",2,200
2364,"2025-11-10 13:00:51+00","a2x",2,200
2365,"2025-11-10 13:45:51+00","a2y",2,200
2366,"2025-11-10 13:45:52+00","a2z",2,200
2367,"2025-11-10 13:45:52+00","a20",2,200
2368,"2025-11-10 13:45:53+00","a21",2,200
2369,"2025-11-10 13:45:54+00","a22",1,404
2370,"2025-11-10 13:45:56+00","a23",2,200
2371,"2025-11-10 13:45:56+00","a24",2,200
2372,"2025-11-10 14:00:52+00","a25",1,404
2373,"2025-11-10 14:00:54+00","a26",1,404
2374,"2025-11-10 14:00:55+00","a27",2,200
2375,"2025-11-10 14:45:51+00","a28",2,200
2376,"2025-11-10 14:45:52+00","a29",1,404
2377,"2025-11-10 14:45:52+00","a3a",2,200
2378,"2025-11-10 15:00:52+00","a3b",2,200
2379,"2025-11-10 15:00:53+00","a3c",1,404
2380,"2025-11-10 15:00:53+00","a3d",2,200
2381,"2025-11-10 15:00:54+00","a3e",2,200
2382,"2025-11-10 15:46:25+00","a3f",1,404
2383,"2025-11-10 15:46:26+00","a3g",1,404
2384,"2025-11-10 15:46:27+00","a3h",1,404
2385,"2025-11-10 15:46:28+00","a3i",2,200
2386,"2025-11-10 15:46:29+00","a3j",1,404
2387,"2025-11-10 15:46:31+00","a3k",1,404
2388,"2025-11-10 15:46:32+00","a3l",1,404
2389,"2025-11-10 15:46:34+00","a3m",2,200
2390,"2025-11-10 15:46:38+00","a3n",1,404
2391,"2025-11-10 15:46:40+00","a3o",1,404
2392,"2025-11-10 15:46:42+00","a3p",2,200
2393,"2025-11-10 15:46:45+00","a3q",1,404
2394,"2025-11-10 15:46:46+00","a3r",1,404
2395,"2025-11-10 15:46:47+00","a3s",2,200
2396,"2025-11-10 15:46:48+00","a3t",2,200
2397,"2025-11-10 15:46:50+00","a3u",1,404
2398,"2025-11-10 15:46:51+00","a3v",1,404
2399,"2025-11-10 15:46:53+00","a3w",1,404
2400,"2025-11-10 15:46:54+00","a3x",1,404
2401,"2025-11-10 15:46:59+00","a3y",1,404
2402,"2025-11-10 15:47:00+00","a3z",1,404
2403,"2025-11-10 15:47:01+00","a30",2,200
2404,"2025-11-10 15:47:02+00","a31",2,200
2405,"2025-11-10 15:47:03+00","a32",1,404
2406,"2025-11-10 15:47:03+00","a33",2,200
2407,"2025-11-10 15:47:04+00","a34",2,200
2408,"2025-11-10 15:47:05+00","a35",1,404
2409,"2025-11-10 15:47:06+00","a36",2,200
2410,"2025-11-10 15:47:06+00","a37",1,404
2411,"2025-11-10 16:00:52+00","a38",1,404
2412,"2025-11-10 16:00:53+00","a39",1,404
2413,"2025-11-10 16:45:51+00","a4a",2,200
2414,"2025-11-10 16:45:58+00","a4b",2,200
2415,"2025-11-10 16:45:58+00","a4c",1,404
2416,"2025-11-10 16:46:00+00","a4d",1,404
2417,"2025-11-10 16:46:01+00","a4e",2,200
2418,"2025-11-10 16:46:02+00","a4f",2,200
2419,"2025-11-10 16:46:03+00","a4g",2,200
2420,"2025-11-10 16:46:04+00","a4h",1,404
2421,"2025-11-10 16:46:06+00","a4i",1,404
2422,"2025-11-10 16:46:08+00","a4j",1,404
2423,"2025-11-10 16:46:09+00","a4k",2,200
2424,"2025-11-10 16:46:09+00","a4l",1,404
2425,"2025-11-10 16:46:10+00","a4m",2,200
2426,"2025-11-10 16:46:11+00","a4n",2,200
2427,"2025-11-10 16:46:12+00","a4o",1,404
2428,"2025-11-10 16:46:12+00","a4p",1,404
2429,"2025-11-10 16:46:13+00","a4q",1,404
2430,"2025-11-10 16:46:13+00","a4r",1,404
2431,"2025-11-10 16:46:15+00","a4s",2,200
2432,"2025-11-10 17:45:51+00","a4t",1,404
2433,"2025-11-10 17:45:52+00","a4u",2,200
2434,"2025-11-10 17:45:52+00","a4v",1,404
2435,"2025-11-10 17:45:53+00","a4w",1,404
2436,"2025-11-10 18:00:52+00","a4x",2,200
2437,"2025-11-10 18:45:51+00","a4y",2,200
2438,"2025-11-10 18:45:52+00","a4z",2,200
2439,"2025-11-10 19:00:52+00","a40",2,200
2440,"2025-11-10 19:00:53+00","a41",2,200
2441,"2025-11-10 19:00:55+00","a42",2,200
2442,"2025-11-10 19:00:56+00","a43",1,404
2443,"2025-11-10 19:45:51+00","a44",2,200
2444,"2025-11-10 19:45:52+00","a45",1,404
2445,"2025-11-10 20:45:51+00","a46",2,200
2446,"2025-11-10 20:45:52+00","a47",1,404
2447,"2025-11-10 23:45:51+00","a48",1,404
2448,"2025-11-11 00:45:51+00","a49",1,404
2449,"2025-11-11 00:45:51+00","a5a",1,404
2450,"2025-11-11 02:00:51+00","a5b",1,404
2451,"2025-11-11 02:00:52+00","a5c",1,404
2452,"2025-11-11 05:45:51+00","a5d",1,404
2453,"2025-11-11 05:45:51+00","a5e",2,200
2454,"2025-11-11 05:45:52+00","a5f",1,404
2455,"2025-11-11 05:45:52+00","a5g",1,404
2456,"2025-11-11 05:45:53+00","a5h",2,200
2457,"2025-11-11 05:45:53+00","a5i",1,404
2458,"2025-11-11 06:45:51+00","a5j",1,404
2459,"2025-11-11 06:45:52+00","a5k",1,404
2460,"2025-11-11 06:45:53+00","a5l",1,404
2461,"2025-11-11 06:45:54+00","a5m",1,404
2462,"2025-11-11 06:45:55+00","a5n",1,404
2463,"2025-11-11 07:00:51+00","a5o",1,404
2464,"2025-11-11 07:45:52+00","a5p",1,404
2465,"2025-11-11 10:45:52+00","a5q",1,404
2466,"2025-11-11 10:45:56+00","a5r",1,404
2467,"2025-11-11 10:45:57+00","a5s",1,404
2468,"2025-11-11 10:45:58+00","a5t",1,404
2469,"2025-11-11 11:00:52+00","a5u",1,404
2470,"2025-11-11 11:00:54+00","a5v",1,404
2471,"2025-11-11 11:45:52+00","a5w",1,404
2472,"2025-11-11 11:45:53+00","a5x",1,404
2473,"2025-11-11 11:45:54+00","a5y",1,404
2474,"2025-11-11 11:45:56+00","a5z",1,404
2475,"2025-11-11 12:00:53+00","a50",2,200
2476,"2025-11-11 12:00:55+00","a51",2,200
2477,"2025-11-11 12:01:01+00","a52",2,200
2478,"2025-11-11 12:01:05+00","a53",1,404
2479,"2025-11-11 12:01:06+00","a54",1,404
2480,"2025-11-11 12:45:52+00","a55",2,200
2481,"2025-11-11 12:45:53+00","a56",2,200
2482,"2025-11-11 13:45:52+00","a57",1,404
2483,"2025-11-11 13:45:53+00","a58",2,200
2484,"2025-11-11 14:00:52+00","a59",1,404
2485,"2025-11-11 14:45:52+00","a6a",1,404
2486,"2025-11-11 14:45:52+00","a6b",1,404
2487,"2025-11-11 14:45:55+00","a6c",1,404
2488,"2025-11-11 14:45:56+00","a6d",1,404
2489,"2025-11-11 14:46:03+00","a6e",1,404
2490,"2025-11-11 14:46:05+00","a6f",1,404
2491,"2025-11-11 14:46:07+00","a6g",1,404
2492,"2025-11-11 14:46:09+00","a6h",1,404
2493,"2025-11-11 14:46:10+00","a6i",1,404
2494,"2025-11-11 14:46:11+00","a6j",1,404
2495,"2025-11-11 14:46:13+00","a6k",1,404
2496,"2025-11-11 14:46:14+00","a6l",1,404
2497,"2025-11-11 14:46:16+00","a6m",1,404
2498,"2025-11-11 14:46:17+00","a6n",1,404
2499,"2025-11-11 14:46:19+00","a6o",1,404
2500,"2025-11-11 14:46:20+00","a6p",1,404
2501,"2025-11-11 14:46:23+00","a6q",1,404
2502,"2025-11-11 14:46:24+00","a6r",1,404
2503,"2025-11-11 14:46:25+00","a6s",1,404
2504,"2025-11-11 14:46:27+00","a6t",1,404
2505,"2025-11-11 14:46:29+00","a6u",1,404
2506,"2025-11-11 14:46:32+00","a6v",1,404
2507,"2025-11-11 14:46:33+00","a6w",1,404
2508,"2025-11-11 14:46:36+00","a6x",1,404
2509,"2025-11-11 14:46:37+00","a6y",1,404
2510,"2025-11-11 14:46:39+00","a6z",1,404
2511,"2025-11-11 14:46:40+00","a60",1,404
2512,"2025-11-11 14:46:45+00","a61",1,404
2513,"2025-11-11 14:46:46+00","a62",1,404
2514,"2025-11-11 14:47:01+00","a63",1,404
2515,"2025-11-11 14:47:02+00","a64",1,404
2516,"2025-11-11 14:47:03+00","a65",1,404
2517,"2025-11-11 14:47:05+00","a66",2,200
2518,"2025-11-11 14:47:06+00","a67",2,200
2519,"2025-11-11 14:47:07+00","a68",2,200
2520,"2025-11-11 14:47:08+00","a69",1,404
2521,"2025-11-11 14:47:10+00","a7a",1,404
2522,"2025-11-11 14:47:10+00","a7b",1,404
2523,"2025-11-11 14:47:11+00","a7c",1,404
2524,"2025-11-11 14:47:13+00","a7d",2,200
2525,"2025-11-11 14:47:15+00","a7e",2,200
2526,"2025-11-11 14:47:16+00","a7f",1,404
2527,"2025-11-11 14:47:18+00","a7g",1,404
2528,"2025-11-11 14:47:18+00","a7h",1,404
2529,"2025-11-11 14:47:20+00","a7i",1,404
2530,"2025-11-11 14:47:22+00","a7j",1,404
2531,"2025-11-11 14:47:27+00","a7k",1,404
2532,"2025-11-11 14:47:28+00","a7l",2,200
2533,"2025-11-11 14:47:30+00","a7m",1,404
2534,"2025-11-11 14:47:31+00","a7n",2,200
2535,"2025-11-11 14:47:32+00","a7o",1,404
2536,"2025-11-11 14:47:34+00","a7p",1,404
2537,"2025-11-11 14:47:35+00","a7q",1,404
2538,"2025-11-11 14:47:36+00","a7r",2,200
2539,"2025-11-11 14:47:37+00","a7s",2,200
2540,"2025-11-11 14:47:39+00","a7t",1,404
2541,"2025-11-11 14:47:40+00","a7u",1,404
2542,"2025-11-11 14:47:41+00","a7v",1,404
2543,"2025-11-11 14:47:42+00","a7w",1,404
2544,"2025-11-11 14:47:43+00","a7x",2,200
2545,"2025-11-11 14:47:45+00","a7y",1,404
2546,"2025-11-11 14:47:46+00","a7z",1,404
2547,"2025-11-11 14:47:48+00","a70",2,200
2548,"2025-11-11 14:47:48+00","a71",2,200
2549,"2025-11-11 14:47:51+00","a72",1,404
2550,"2025-11-11 14:47:52+00","a73",1,404
2551,"2025-11-11 14:47:53+00","a74",1,404
2552,"2025-11-11 14:47:55+00","a75",1,404
2553,"2025-11-11 14:47:59+00","a76",1,404
2554,"2025-11-11 14:48:00+00","a77",2,200
2555,"2025-11-11 14:48:04+00","a78",2,200
2556,"2025-11-11 14:48:05+00","a79",1,404
2557,"2025-11-11 14:48:07+00","a8a",2,200
2558,"2025-11-11 14:48:09+00","a8b",1,404
2559,"2025-11-11 14:48:10+00","a8c",2,200
2560,"2025-11-11 14:48:11+00","a8d",1,404
2561,"2025-11-11 14:48:12+00","a8e",1,404
2562,"2025-11-11 14:48:13+00","a8f",1,404
2563,"2025-11-11 14:48:14+00","a8g",1,404
2564,"2025-11-11 14:48:19+00","a8h",1,404
2565,"2025-11-11 14:48:20+00","a8i",1,404
2566,"2025-11-11 14:48:22+00","a8j",1,404
2567,"2025-11-11 14:48:24+00","a8k",1,404
2568,"2025-11-11 14:48:25+00","a8l",1,404
2569,"2025-11-11 14:48:26+00","a8m",1,404
2570,"2025-11-11 14:48:27+00","a8n",2,200
2571,"2025-11-11 14:48:28+00","a8o",1,404
2572,"2025-11-11 14:48:29+00","a8p",1,404
2573,"2025-11-11 14:48:30+00","a8q",1,404
2574,"2025-11-11 14:48:32+00","a8r",1,404
2575,"2025-11-11 14:48:33+00","a8s",2,200
2576,"2025-11-11 14:48:34+00","a8t",1,404
2577,"2025-11-11 14:48:37+00","a8u",1,404
2578,"2025-11-11 14:48:39+00","a8v",1,404
2579,"2025-11-11 14:48:40+00","a8w",1,404
2580,"2025-11-11 14:48:41+00","a8x",1,404
2581,"2025-11-11 14:48:42+00","a8y",1,404
2582,"2025-11-11 15:00:53+00","a8z",1,404
2583,"2025-11-11 15:00:55+00","a80",2,200
2584,"2025-11-11 15:45:52+00","a81",1,404
2585,"2025-11-11 15:45:56+00","a82",1,404
2586,"2025-11-11 15:45:57+00","a83",2,200
2587,"2025-11-11 15:46:03+00","a84",1,404
2588,"2025-11-11 15:46:04+00","a85",1,404
2589,"2025-11-11 16:00:51+00","a86",1,404
2590,"2025-11-11 16:00:52+00","a87",1,404
2591,"2025-11-11 16:00:53+00","a88",2,200
2592,"2025-11-11 17:45:51+00","a89",2,200
2593,"2025-11-11 17:45:52+00","a9a",1,404
2594,"2025-11-11 18:00:57+00","a9b",1,404
2595,"2025-11-11 18:00:58+00","a9c",1,404
2596,"2025-11-11 18:45:51+00","a9d",1,404
2597,"2025-11-11 18:45:51+00","a9e",1,404
2598,"2025-11-11 19:45:51+00","a9f",1,404
2599,"2025-11-11 19:45:52+00","a9g",1,404
2600,"2025-11-11 19:45:52+00","a9h",1,404
2601,"2025-11-11 19:45:53+00","a9i",1,404
2602,"2025-11-11 19:45:53+00","a9j",2,200
2603,"2025-11-11 22:45:51+00","a9k",1,404
2604,"2025-11-11 22:45:51+00","a9l",1,404
2605,"2025-11-11 22:45:52+00","a9m",1,404
2606,"2025-11-11 22:45:52+00","a9n",1,404
2607,"2025-11-11 22:45:53+00","a9o",1,404
2608,"2025-11-11 23:01:02+00","a9p",1,404
2609,"2025-11-11 23:01:03+00","a9q",1,404
2610,"2025-11-12 00:45:51+00","a9r",1,404
2611,"2025-11-12 00:45:51+00","a9s",2,200
2612,"2025-11-12 01:45:51+00","a9t",1,404
2613,"2025-11-12 01:45:51+00","a9u",1,404
2614,"2025-11-12 01:45:52+00","a9v",1,404
2615,"2025-11-12 01:45:52+00","a9w",1,404
2616,"2025-11-12 02:45:51+00","a9x",1,404
2617,"2025-11-12 02:45:51+00","a9y",1,404
2618,"2025-11-12 04:45:51+00","a9z",1,404
2619,"2025-11-12 04:45:52+00","a90",2,200
2620,"2025-11-12 05:00:52+00","a91",1,404
2621,"2025-11-12 05:00:52+00","a92",1,404
2622,"2025-11-12 05:00:53+00","a93",1,404
2623,"2025-11-12 05:00:53+00","a94",1,404
2624,"2025-11-12 05:00:54+00","a95",2,200
2625,"2025-11-12 05:45:52+00","a96",1,404
2626,"2025-11-12 05:45:53+00","a97",2,200
2627,"2025-11-12 05:45:54+00","a98",2,200
2628,"2025-11-12 05:45:54+00","a99",2,200
2629,"2025-11-12 07:45:51+00","baa",2,200
2630,"2025-11-12 07:45:52+00","bab",2,200
2631,"2025-11-12 09:00:51+00","bac",2,200
2632,"2025-11-12 09:00:52+00","bad",1,404
2633,"2025-11-12 09:01:18+00","bae",2,200
2634,"2025-11-12 09:01:19+00","baf",2,200
2635,"2025-11-12 09:01:19+00","bag",2,200
2636,"2025-11-12 09:01:23+00","bah",2,200
2637,"2025-11-12 09:01:24+00","bai",2,200
2638,"2025-11-12 09:01:24+00","baj",2,200
2639,"2025-11-12 10:45:51+00","bak",2,200
2640,"2025-11-12 10:45:51+00","bal",2,200
2641,"2025-11-12 11:00:51+00","bam",2,200
2642,"2025-11-12 11:00:52+00","ban",2,200
2643,"2025-11-12 11:00:52+00","bao",2,200
2644,"2025-11-12 11:00:53+00","bap",2,200
2645,"2025-11-12 11:00:54+00","baq",2,200
2646,"2025-11-12 11:45:51+00","bar",2,200
2647,"2025-11-12 11:45:51+00","bas",2,200
2648,"2025-11-12 11:45:52+00","bat",2,200
2649,"2025-11-12 11:45:53+00","bau",2,200
2650,"2025-11-12 12:00:51+00","bav",2,200
2651,"2025-11-12 12:00:53+00","baw",2,200
2652,"2025-11-12 12:00:55+00","bax",2,200
2653,"2025-11-12 12:00:56+00","bay",2,200
2654,"2025-11-12 12:45:55+00","baz",2,200
2655,"2025-11-12 12:45:56+00","ba0",1,404
2656,"2025-11-12 12:45:57+00","ba1",2,200
2657,"2025-11-12 13:00:51+00","ba2",2,200
2658,"2025-11-12 13:00:53+00","ba3",2,200
2659,"2025-11-12 13:00:54+00","ba4",2,200
2660,"2025-11-12 13:45:51+00","ba5",2,200
2661,"2025-11-12 13:45:52+00","ba6",2,200
2662,"2025-11-12 13:45:54+00","ba7",2,200
2663,"2025-11-12 14:00:52+00","ba8",2,200
2664,"2025-11-12 14:45:51+00","ba9",2,200
2665,"2025-11-12 14:45:52+00","bba",2,200
2666,"2025-11-12 14:45:54+00","bbb",2,200
2667,"2025-11-12 15:01:18+00","bbc",2,200
2668,"2025-11-12 15:01:32+00","bbd",2,200
2669,"2025-11-12 15:02:17+00","bbe",2,200
2670,"2025-11-12 15:02:29+00","bbf",2,200
2671,"2025-11-12 15:02:30+00","bbg",2,200
2672,"2025-11-12 15:02:48+00","bbh",2,200
2673,"2025-11-12 15:02:56+00","bbi",2,200
2674,"2025-11-12 15:02:58+00","bbj",2,200
2675,"2025-11-12 15:03:00+00","bbk",2,200
2676,"2025-11-12 15:03:02+00","bbl",2,200
2677,"2025-11-12 15:03:04+00","bbm",2,200
2678,"2025-11-12 15:03:06+00","bbn",2,200
2679,"2025-11-12 15:03:11+00","bbo",2,200
2680,"2025-11-12 15:03:15+00","bbp",2,200
2681,"2025-11-12 15:03:17+00","bbq",2,200
2682,"2025-11-12 15:03:19+00","bbr",2,200
2683,"2025-11-12 15:03:22+00","bbs",2,200
2684,"2025-11-12 15:03:23+00","bbt",2,200
2685,"2025-11-12 15:03:27+00","bbu",2,200
2686,"2025-11-12 15:03:29+00","bbv",2,200
2687,"2025-11-12 15:03:33+00","bbw",2,200
2688,"2025-11-12 15:03:35+00","bbx",2,200
2689,"2025-11-12 15:03:39+00","bby",2,200
2690,"2025-11-12 15:03:43+00","bbz",2,200
2691,"2025-11-12 15:03:46+00","bb0",1,404
2692,"2025-11-12 15:03:47+00","bb1",1,404
2693,"2025-11-12 15:03:49+00","bb2",2,200
2694,"2025-11-12 15:03:50+00","bb3",2,200
2695,"2025-11-12 15:03:53+00","bb4",1,404
2696,"2025-11-12 15:03:55+00","bb5",1,404
2697,"2025-11-12 15:03:56+00","bb6",2,200
2698,"2025-11-12 15:03:58+00","bb7",1,404
2699,"2025-11-12 15:03:59+00","bb8",2,200
2700,"2025-11-12 15:04:01+00","bb9",2,200
2701,"2025-11-12 15:04:02+00","bca",2,200
2702,"2025-11-12 15:04:03+00","bcb",2,200
2703,"2025-11-12 15:04:03+00","bcc",2,200
2704,"2025-11-12 15:04:04+00","bcd",2,200
2705,"2025-11-12 15:04:05+00","bce",2,200
2706,"2025-11-12 15:04:07+00","bcf",2,200
2707,"2025-11-12 15:04:08+00","bcg",2,200
2708,"2025-11-12 15:04:09+00","bch",1,404
2709,"2025-11-12 15:45:52+00","bci",2,200
2710,"2025-11-12 15:45:54+00","bcj",1,404
2711,"2025-11-12 15:45:55+00","bck",2,200
2712,"2025-11-12 15:45:57+00","bcl",2,200
2713,"2025-11-12 16:00:51+00","bcm",2,200
2714,"2025-11-12 18:00:52+00","bcn",2,200
2715,"2025-11-12 19:46:20+00","bco",2,200
2716,"2025-11-12 19:46:21+00","bcp",2,200
2717,"2025-11-12 19:46:22+00","bcq",2,200
2718,"2025-11-12 19:46:22+00","bcr",2,200
2719,"2025-11-12 19:46:23+00","bcs",2,200
2720,"2025-11-12 19:46:24+00","bct",2,200
2721,"2025-11-12 19:46:24+00","bcu",2,200
2722,"2025-11-12 19:46:25+00","bcv",2,200
2723,"2025-11-12 19:46:26+00","bcw",2,200
2724,"2025-11-12 19:46:27+00","bcx",2,200
2725,"2025-11-12 19:46:28+00","bcy",2,200
2726,"2025-11-12 19:46:28+00","bcz",2,200
2727,"2025-11-12 19:46:29+00","bc0",2,200
2728,"2025-11-12 19:46:30+00","bc1",1,404
2729,"2025-11-12 20:00:51+00","bc2",2,200
2730,"2025-11-12 21:00:54+00","bc3",1,404
2731,"2025-11-12 21:00:55+00","bc4",1,404
2732,"2025-11-12 21:00:56+00","bc5",2,200
2733,"2025-11-12 21:01:00+00","bc6",1,404
2734,"2025-11-12 21:01:03+00","bc7",2,200
2735,"2025-11-12 21:01:04+00","bc8",2,200
2736,"2025-11-12 21:01:06+00","bc9",1,404
2737,"2025-11-12 23:00:52+00","bda",2,200
2738,"2025-11-12 23:00:54+00","bdb",2,200
2739,"2025-11-13 00:45:51+00","bdc",2,200
2740,"2025-11-13 00:45:52+00","bdd",2,200
2741,"2025-11-13 01:45:51+00","bde",2,200
2742,"2025-11-13 01:45:53+00","bdf",2,200
2743,"2025-11-13 01:45:53+00","bdg",2,200
2744,"2025-11-13 01:45:54+00","bdh",2,200
2745,"2025-11-13 01:45:55+00","bdi",2,200
2746,"2025-11-13 02:45:51+00","bdj",2,200
2747,"2025-11-13 02:45:53+00","bdk",2,200
2748,"2025-11-13 02:45:54+00","bdl",2,200
2749,"2025-11-13 03:45:54+00","bdm",2,200
2750,"2025-11-13 03:46:01+00","bdn",2,200
2751,"2025-11-13 03:46:02+00","bdo",2,200
2752,"2025-11-13 03:46:03+00","bdp",2,200
2753,"2025-11-13 03:46:03+00","bdq",1,404
2754,"2025-11-13 03:46:04+00","bdr",2,200
2755,"2025-11-13 03:46:05+00","bds",2,200
2756,"2025-11-13 05:00:52+00","bdt",2,200
2757,"2025-11-13 06:00:52+00","bdu",1,404
2758,"2025-11-13 06:45:51+00","bdv",2,200
2759,"2025-11-13 06:45:52+00","bdw",2,200
2760,"2025-11-13 06:45:53+00","bdx",2,200
2761,"2025-11-13 06:45:54+00","bdy",2,200
2762,"2025-11-13 06:45:54+00","bdz",2,200
2763,"2025-11-13 06:45:55+00","bd0",1,404
2764,"2025-11-13 07:00:52+00","bd1",2,200
2765,"2025-11-13 07:45:51+00","bd2",2,200
2766,"2025-11-13 07:45:53+00","bd3",2,200
2767,"2025-11-13 07:45:54+00","bd4",2,200
2768,"2025-11-13 07:45:55+00","bd5",2,200
2769,"2025-11-13 08:45:51+00","bd6",2,200
2770,"2025-11-13 08:45:52+00","bd7",2,200
2771,"2025-11-13 09:00:52+00","bd8",2,200
2772,"2025-11-13 09:00:53+00","bd9",2,200
2773,"2025-11-13 09:00:53+00","bea",2,200
2774,"2025-11-13 09:00:54+00","beb",2,200
2775,"2025-11-13 09:45:51+00","bec",2,200
2776,"2025-11-13 09:45:52+00","bed",2,200
2777,"2025-11-13 09:45:53+00","bee",2,200
2778,"2025-11-13 10:00:52+00","bef",2,200
2779,"2025-11-13 10:00:54+00","beg",2,200
2780,"2025-11-13 10:00:55+00","beh",2,200
2781,"2025-11-13 10:00:56+00","bei",2,200
2782,"2025-11-13 10:45:54+00","bej",2,200
2783,"2025-11-13 10:45:55+00","bek",2,200
2784,"2025-11-13 10:46:02+00","bel",2,200
2785,"2025-11-13 10:46:03+00","bem",2,200
2786,"2025-11-13 10:46:10+00","ben",2,200
2787,"2025-11-13 10:46:17+00","beo",2,200
2788,"2025-11-13 10:46:18+00","bep",2,200
2789,"2025-11-13 10:46:19+00","beq",2,200
2790,"2025-11-13 10:46:20+00","ber",2,200
2791,"2025-11-13 11:00:52+00","bes",2,200
2792,"2025-11-13 11:00:53+00","bet",2,200
2793,"2025-11-13 11:00:54+00","beu",2,200
2794,"2025-11-13 13:00:52+00","bev",2,200
2795,"2025-11-13 13:00:53+00","bew",2,200
2796,"2025-11-13 13:00:56+00","bex",2,200
2797,"2025-11-13 13:00:57+00","bey",2,200
2798,"2025-11-13 13:45:51+00","bez",2,200
2799,"2025-11-13 13:45:53+00","be0",1,404
2800,"2025-11-13 14:00:35+00","be1",2,200
2801,"2025-11-13 14:45:35+00","be2",2,200
2802,"2025-11-13 14:45:37+00","be3",2,200
2803,"2025-11-13 14:45:37+00","be4",2,200
2804,"2025-11-13 15:00:35+00","be5",1,404
2805,"2025-11-13 15:00:36+00","be6",1,404
2806,"2025-11-13 15:00:37+00","be7",1,404
2807,"2025-11-13 15:00:38+00","be8",1,404
2808,"2025-11-13 15:00:39+00","be9",2,200
2809,"2025-11-13 15:00:39+00","bfa",2,200
2810,"2025-11-13 15:00:43+00","bfb",2,200
2811,"2025-11-13 15:45:37+00","bfc",2,200
2812,"2025-11-13 15:45:39+00","bfd",2,200
2813,"2025-11-13 15:45:39+00","bfe",2,200
2814,"2025-11-13 15:45:40+00","bff",2,200
2815,"2025-11-13 15:45:40+00","bfg",2,200
2816,"2025-11-13 15:45:41+00","bfh",2,200
2817,"2025-11-13 15:45:41+00","bfi",2,200
2818,"2025-11-13 16:45:35+00","bfj",1,404
2819,"2025-11-13 16:45:35+00","bfk",2,200
2820,"2025-11-13 16:45:39+00","bfl",2,200
2821,"2025-11-13 16:45:39+00","bfm",2,200
2822,"2025-11-13 16:45:41+00","bfn",2,200
2823,"2025-11-13 17:00:35+00","bfo",2,200
2824,"2025-11-13 17:00:36+00","bfp",2,200
2825,"2025-11-13 17:45:35+00","bfq",2,200
2826,"2025-11-13 17:45:35+00","bfr",2,200
2827,"2025-11-13 17:45:36+00","bfs",2,200
2828,"2025-11-13 17:45:37+00","bft",2,200
2829,"2025-11-13 17:45:37+00","bfu",2,200
2830,"2025-11-13 18:00:35+00","bfv",2,200
2831,"2025-11-13 18:00:36+00","bfw",2,200
2832,"2025-11-13 18:00:37+00","bfx",2,200
2833,"2025-11-13 18:00:37+00","bfy",2,200
2834,"2025-11-13 18:45:35+00","bfz",2,200
2835,"2025-11-13 18:45:36+00","bf0",2,200
2836,"2025-11-13 19:00:35+00","bf1",2,200
